product_id,product_name,price,stock_quantity,source_system,created_at
690,Coffee Table Deluxe,1054.75,266,API,2025-12-08T10:54:29.190723
691,Mineral Water 1L Limited,8314.99,53,CSV,2025-12-08T10:54:29.190725
692,Dining Table Mini,1107.32,101,CSV,2025-12-08T10:54:29.190726
693,Office Chair 2024 Edition,7049.2,151,CSV,2025-12-08T10:54:29.190728
694,Laptop Slim Pro,6897.63,246,API,2025-12-08T10:54:29.190729
695,Maize Flour 2kg Classic,6732.75,464,CSV,2025-12-08T10:54:29.190731
696,Juice 1L Pro,9496.99,399,CSV,2025-12-08T10:54:29.190732
697,Bluetooth Speaker Deluxe,2350.04,500,API,2025-12-08T10:54:29.190734
698,Coffee Table Classic,1043.1,89,CSV,2025-12-08T10:54:29.190735
699,Sofa 3-seater Mini,6783.83,218,CSV,2025-12-08T10:54:29.190737
700,"Smart TV 43"" Classic",8527.39,339,CSV,2025-12-08T10:54:29.190738
701,Sofa 3-seater Limited,9553.14,137,CSV,2025-12-08T10:54:29.190740
702,Sofa 3-seater Pro,1182.63,204,API,2025-12-08T10:54:29.190741
703,Coffee Table Deluxe,8514.18,409,API,2025-12-08T10:54:29.190743
704,Maize Flour 2kg Pro,6976.89,30,CSV,2025-12-08T10:54:29.190744
705,Laptop Slim Value,4852.61,291,API,2025-12-08T10:54:29.190746
706,Milk 1L Mini,3618.06,14,CSV,2025-12-08T10:54:29.190747
707,Sports Jersey Classic,8881.56,225,CSV,2025-12-08T10:54:29.190749
708,Bluetooth Speaker Deluxe,3176.67,360,CSV,2025-12-08T10:54:29.190750
709,Dining Table Limited,6634.05,127,API,2025-12-08T10:54:29.190752
710,Coffee Table Pro,8398.38,285,CSV,2025-12-08T10:54:29.190754
711,Smartphone Model X Value,8496.01,436,API,2025-12-08T10:54:29.190755
712,Maize Flour 2kg Mini,4941.9,123,API,2025-12-08T10:54:29.190756
713,Dining Table Value,2265.93,329,API,2025-12-08T10:54:29.190758
714,Safari Boot Classic,4617.99,410,API,2025-12-08T10:54:29.190759
715,Laptop Slim Limited,3194.81,254,CSV,2025-12-08T10:54:29.190761
716,Laptop Slim Limited,406.53,281,CSV,2025-12-08T10:54:29.190762
717,Bluetooth Speaker Value,5645.21,335,API,2025-12-08T10:54:29.190764
718,Sofa 3-seater Mini,590.04,114,API,2025-12-08T10:54:29.190765
719,Coffee Table Deluxe,6588.81,366,API,2025-12-08T10:54:29.190767
720,"Smart TV 43"" Mini",6606.16,1,API,2025-12-08T10:54:29.190768
721,Sofa 3-seater Value,5243.75,359,CSV,2025-12-08T10:54:29.190770
722,Smartphone Model X Limited,1447.47,367,API,2025-12-08T10:54:29.190771
723,Bluetooth Speaker Value,1999.42,61,API,2025-12-08T10:54:29.190773
724,Milk 1L Mini,7825.13,366,API,2025-12-08T10:54:29.190774
725,Laptop Slim Classic,9269.93,428,CSV,2025-12-08T10:54:29.190776
726,Sports Jersey Deluxe,5913.7,258,CSV,2025-12-08T10:54:29.190777
727,Kitenge Dress Value,7375.33,283,API,2025-12-08T10:54:29.190778
728,Juice 1L Value,7821.76,466,CSV,2025-12-08T10:54:29.190780
729,Mineral Water 1L Deluxe,8161.68,53,API,2025-12-08T10:54:29.190781
730,Tusker Lager 500ml Value,8819.84,214,CSV,2025-12-08T10:54:29.190787
731,Coffee Table 2024 Edition,9706.39,231,CSV,2025-12-08T10:54:29.190789
732,Milk 1L Value,7015.14,383,API,2025-12-08T10:54:29.190790
733,Tusker Lager 500ml Deluxe,7381.35,283,CSV,2025-12-08T10:54:29.190793
734,Basmati Rice 5kg Value,7158.13,351,API,2025-12-08T10:54:29.190794
735,Basmati Rice 5kg Value,5447.79,326,API,2025-12-08T10:54:29.190796
736,Bluetooth Speaker Value,4829.68,292,API,2025-12-08T10:54:29.190797
737,Tusker Lager 500ml Mini,4252.74,6,CSV,2025-12-08T10:54:29.190799
738,Laptop Slim Pro,578.0,28,CSV,2025-12-08T10:54:29.190800
739,Office Chair 2024 Edition,6849.73,74,CSV,2025-12-08T10:54:29.190802
740,Office Chair Mini,5434.66,183,API,2025-12-08T10:54:29.190803
741,Smartphone Model X Deluxe,6488.84,199,CSV,2025-12-08T10:54:29.190805
742,Tusker Lager 500ml Deluxe,6661.71,474,API,2025-12-08T10:54:29.190806
743,Sports Jersey Mini,9759.44,160,CSV,2025-12-08T10:54:29.190808
744,Bluetooth Speaker Pro,6224.59,399,API,2025-12-08T10:54:29.190809
745,Sugar 2kg Mini,5904.43,378,CSV,2025-12-08T10:54:29.190811
746,Sugar 2kg Limited,1815.39,349,CSV,2025-12-08T10:54:29.190812
747,Basmati Rice 5kg Deluxe,5162.78,193,CSV,2025-12-08T10:54:29.190814
748,School Uniform Value,2679.18,82,API,2025-12-08T10:54:29.190815
749,Bluetooth Speaker Limited,7111.41,79,CSV,2025-12-08T10:54:29.190817
750,Sugar 2kg Value,556.01,477,API,2025-12-08T10:54:29.190818
751,School Uniform Classic,7851.11,162,CSV,2025-12-08T10:54:29.190820
752,Maize Flour 2kg Mini,5076.15,212,API,2025-12-08T10:54:29.190821
753,Bluetooth Speaker Pro,8839.8,339,API,2025-12-08T10:54:29.190823
754,Sofa 3-seater 2024 Edition,2223.53,385,API,2025-12-08T10:54:29.190824
755,Coca-Cola 500ml Classic,6705.94,228,CSV,2025-12-08T10:54:29.190826
756,Mineral Water 1L Classic,6841.39,164,API,2025-12-08T10:54:29.190827
757,Laptop Slim 2024 Edition,5425.36,144,CSV,2025-12-08T10:54:29.190829
758,Tusker Lager 500ml Value,8038.03,228,API,2025-12-08T10:54:29.190830
759,Bluetooth Speaker Deluxe,1965.5,263,CSV,2025-12-08T10:54:29.190831
760,Smartphone Model X Mini,5402.85,3,CSV,2025-12-08T10:54:29.190833
761,Basmati Rice 5kg Mini,6869.78,427,CSV,2025-12-08T10:54:29.190835
762,Milk 1L Deluxe,8176.71,36,CSV,2025-12-08T10:54:29.190837
763,Laptop Slim Deluxe,3350.57,44,CSV,2025-12-08T10:54:29.190839
764,Smartphone Model X Mini,2556.48,36,CSV,2025-12-08T10:54:29.190840
765,Coffee Table Limited,4538.7,207,API,2025-12-08T10:54:29.190842
766,Dining Table Limited,6749.32,273,CSV,2025-12-08T10:54:29.190843
767,Coca-Cola 500ml Mini,7472.21,23,CSV,2025-12-08T10:54:29.190844
768,Dining Table 2024 Edition,7879.57,154,CSV,2025-12-08T10:54:29.190846
769,Coffee Table Limited,3981.38,338,CSV,2025-12-08T10:54:29.190847
770,Safari Boot Value,2237.66,382,API,2025-12-08T10:54:29.190849
771,Tusker Lager 500ml Deluxe,1483.55,346,API,2025-12-08T10:54:29.190851
772,Smartphone Model X Classic,465.64,293,API,2025-12-08T10:54:29.190852
773,Coca-Cola 500ml 2024 Edition,2140.03,379,API,2025-12-08T10:54:29.190854
774,Milk 1L Deluxe,8522.02,72,CSV,2025-12-08T10:54:29.190855
775,Basmati Rice 5kg Value,8355.75,99,CSV,2025-12-08T10:54:29.190856
776,Maize Flour 2kg Mini,7522.87,281,API,2025-12-08T10:54:29.190858
777,Coca-Cola 500ml 2024 Edition,6733.27,128,CSV,2025-12-08T10:54:29.190859
778,Milk 1L 2024 Edition,3603.53,343,CSV,2025-12-08T10:54:29.190861
779,Bluetooth Speaker Value,744.6,99,API,2025-12-08T10:54:29.190862
780,Sports Jersey 2024 Edition,6182.61,156,CSV,2025-12-08T10:54:29.190864
781,Tusker Lager 500ml Mini,3197.51,219,CSV,2025-12-08T10:54:29.190865
782,Bluetooth Speaker Pro,7867.32,364,API,2025-12-08T10:54:29.190867
783,Sofa 3-seater Pro,6811.82,169,API,2025-12-08T10:54:29.190868
784,Sports Jersey 2024 Edition,7758.93,249,CSV,2025-12-08T10:54:29.190869
785,Maize Flour 2kg Mini,2842.13,423,CSV,2025-12-08T10:54:29.190871
786,Mineral Water 1L 2024 Edition,7348.77,320,CSV,2025-12-08T10:54:29.190872
787,"Smart TV 43"" Mini",5096.42,15,API,2025-12-08T10:54:29.190874
788,Mineral Water 1L Classic,5538.36,278,API,2025-12-08T10:54:29.190875
789,Sugar 2kg Limited,2271.9,395,API,2025-12-08T10:54:29.190877
790,Milk 1L Value,5128.6,203,API,2025-12-08T10:54:29.190878
791,Coca-Cola 500ml Deluxe,2426.86,493,CSV,2025-12-08T10:54:29.190880
792,Mineral Water 1L Limited,1634.26,289,CSV,2025-12-08T10:54:29.190881
793,School Uniform Classic,2227.25,249,CSV,2025-12-08T10:54:29.190883
794,Bluetooth Speaker 2024 Edition,2378.49,342,CSV,2025-12-08T10:54:29.190884
795,Tusker Lager 500ml Limited,4723.26,232,CSV,2025-12-08T10:54:29.190886
796,Bluetooth Speaker Classic,7052.18,266,API,2025-12-08T10:54:29.190887
797,Office Chair Limited,6554.07,187,CSV,2025-12-08T10:54:29.190889
798,Tusker Lager 500ml Limited,9728.11,114,API,2025-12-08T10:54:29.190890
799,Sofa 3-seater Limited,7936.94,454,CSV,2025-12-08T10:54:29.190892
800,Mineral Water 1L Limited,1697.78,39,API,2025-12-08T10:54:29.190893
801,Basmati Rice 5kg Pro,1615.71,308,CSV,2025-12-08T10:54:29.190895
802,Milk 1L Mini,3335.74,58,API,2025-12-08T10:54:29.190896
803,Sports Jersey Pro,5928.37,331,API,2025-12-08T10:54:29.190899
804,Smartphone Model X Classic,1322.46,303,CSV,2025-12-08T10:54:29.190900
805,Maize Flour 2kg Value,1511.31,85,API,2025-12-08T10:54:29.190902
806,Milk 1L Value,9693.97,326,CSV,2025-12-08T10:54:29.190903
807,Dining Table Pro,4519.57,241,API,2025-12-08T10:54:29.190905
808,Basmati Rice 5kg Mini,4137.13,73,CSV,2025-12-08T10:54:29.190907
809,Tusker Lager 500ml Pro,7255.66,175,API,2025-12-08T10:54:29.190909
810,Coca-Cola 500ml Pro,3813.2,67,CSV,2025-12-08T10:54:29.190910
811,Smartphone Model X Value,8602.94,258,API,2025-12-08T10:54:29.190912
812,Maize Flour 2kg Pro,4784.9,314,CSV,2025-12-08T10:54:29.190913
813,Coca-Cola 500ml Classic,4848.3,66,CSV,2025-12-08T10:54:29.190915
814,Sports Jersey 2024 Edition,8754.5,357,API,2025-12-08T10:54:29.190916
815,Milk 1L Mini,7698.28,179,CSV,2025-12-08T10:54:29.190918
816,Safari Boot 2024 Edition,4797.56,119,CSV,2025-12-08T10:54:29.190920
817,Coffee Table 2024 Edition,1930.76,363,CSV,2025-12-08T10:54:29.190921
818,Coca-Cola 500ml Value,121.58,335,CSV,2025-12-08T10:54:29.190923
819,Coffee Table 2024 Edition,1110.5,218,API,2025-12-08T10:54:29.190924
820,Coffee Table Value,3688.16,141,API,2025-12-08T10:54:29.190926
821,Milk 1L Value,7848.69,247,CSV,2025-12-08T10:54:29.190927
822,Coffee Table 2024 Edition,9885.66,295,API,2025-12-08T10:54:29.190929
823,Safari Boot Mini,8645.11,60,CSV,2025-12-08T10:54:29.190930
824,Safari Boot Classic,2183.86,205,API,2025-12-08T10:54:29.190932
825,Coca-Cola 500ml Pro,3921.58,325,CSV,2025-12-08T10:54:29.190933
826,Smartphone Model X Limited,9262.32,222,CSV,2025-12-08T10:54:29.190936
827,Bluetooth Speaker Pro,3739.81,311,CSV,2025-12-08T10:54:29.190937
828,Sports Jersey Value,6578.94,146,CSV,2025-12-08T10:54:29.190939
829,Milk 1L Limited,156.57,435,API,2025-12-08T10:54:29.190941
830,Maize Flour 2kg Mini,6015.17,264,CSV,2025-12-08T10:54:29.190942
831,Mineral Water 1L Deluxe,408.81,122,CSV,2025-12-08T10:54:29.190943
832,Maize Flour 2kg 2024 Edition,7807.75,180,API,2025-12-08T10:54:29.190945
833,Safari Boot Value,202.9,360,CSV,2025-12-08T10:54:29.190946
834,Bluetooth Speaker Deluxe,8306.16,468,API,2025-12-08T10:54:29.190948
835,Sofa 3-seater Pro,6083.32,99,API,2025-12-08T10:54:29.190949
836,Kitenge Dress 2024 Edition,1791.6,259,CSV,2025-12-08T10:54:29.190951
837,Coca-Cola 500ml Value,2977.81,484,CSV,2025-12-08T10:54:29.190952
838,Tusker Lager 500ml Value,8140.82,294,API,2025-12-08T10:54:29.190954
839,Sports Jersey Value,4862.12,124,API,2025-12-08T10:54:29.190955
840,Sports Jersey Value,8627.13,246,CSV,2025-12-08T10:54:29.190957
841,Dining Table Limited,6354.93,112,CSV,2025-12-08T10:54:29.190958
842,Coffee Table 2024 Edition,5189.22,4,API,2025-12-08T10:54:29.190960
843,Sugar 2kg Classic,4019.36,383,API,2025-12-08T10:54:29.190961
844,Smartphone Model X Limited,3173.03,111,API,2025-12-08T10:54:29.190962
845,Basmati Rice 5kg Limited,7384.27,120,CSV,2025-12-08T10:54:29.190964
846,Office Chair Pro,2067.53,127,API,2025-12-08T10:54:29.190966
847,Maize Flour 2kg Classic,9205.87,346,API,2025-12-08T10:54:29.190968
848,Coca-Cola 500ml Mini,8578.04,490,CSV,2025-12-08T10:54:29.190969
849,School Uniform Value,3188.4,459,API,2025-12-08T10:54:29.190971
850,Safari Boot Mini,9164.27,143,API,2025-12-08T10:54:29.190972
851,Basmati Rice 5kg Classic,5281.07,216,API,2025-12-08T10:54:29.190974
852,Coca-Cola 500ml Value,3505.53,440,CSV,2025-12-08T10:54:29.190975
853,Kitenge Dress Deluxe,5206.14,161,CSV,2025-12-08T10:54:29.190977
854,Smartphone Model X Limited,5831.03,166,API,2025-12-08T10:54:29.190978
855,Tusker Lager 500ml Pro,5508.21,121,API,2025-12-08T10:54:29.190979
856,School Uniform 2024 Edition,1879.94,217,CSV,2025-12-08T10:54:29.190981
857,School Uniform 2024 Edition,8550.54,143,API,2025-12-08T10:54:29.190982
858,Basmati Rice 5kg Value,6875.82,416,CSV,2025-12-08T10:54:29.190984
859,Office Chair Value,4350.58,195,CSV,2025-12-08T10:54:29.190985
860,Basmati Rice 5kg Limited,8066.4,90,API,2025-12-08T10:54:29.190987
861,Safari Boot Mini,6324.99,273,API,2025-12-08T10:54:29.190988
862,School Uniform 2024 Edition,5643.28,290,CSV,2025-12-08T10:54:29.190993
863,Kitenge Dress Deluxe,1675.25,110,API,2025-12-08T10:54:29.190994
864,Kitenge Dress Limited,7458.7,133,API,2025-12-08T10:54:29.190996
865,Sofa 3-seater 2024 Edition,247.36,62,API,2025-12-08T10:54:29.190997
866,Mineral Water 1L Value,5780.15,332,CSV,2025-12-08T10:54:29.190999
867,Sofa 3-seater 2024 Edition,6748.27,249,API,2025-12-08T10:54:29.191000
868,Laptop Slim Value,2900.91,323,CSV,2025-12-08T10:54:29.191002
869,Sugar 2kg Limited,6331.17,292,API,2025-12-08T10:54:29.191003
870,"Smart TV 43"" Pro",3469.07,160,API,2025-12-08T10:54:29.191005
871,Sofa 3-seater Value,6464.21,138,API,2025-12-08T10:54:29.191006
872,Coffee Table Limited,1714.82,437,CSV,2025-12-08T10:54:29.191008
873,Basmati Rice 5kg Deluxe,2553.89,380,CSV,2025-12-08T10:54:29.191009
874,Basmati Rice 5kg Limited,1074.94,32,API,2025-12-08T10:54:29.191011
875,Coca-Cola 500ml Classic,7720.79,268,CSV,2025-12-08T10:54:29.191012
876,Bluetooth Speaker Value,1594.98,335,API,2025-12-08T10:54:29.191013
877,Office Chair Pro,7389.05,226,CSV,2025-12-08T10:54:29.191015
878,Basmati Rice 5kg Classic,399.79,182,API,2025-12-08T10:54:29.191016
879,Sports Jersey Mini,5428.81,139,API,2025-12-08T10:54:29.191018
880,Basmati Rice 5kg Value,5995.96,323,API,2025-12-08T10:54:29.191019
881,Tusker Lager 500ml 2024 Edition,4842.43,116,CSV,2025-12-08T10:54:29.191021
882,School Uniform 2024 Edition,4151.43,79,API,2025-12-08T10:54:29.191022
883,"Smart TV 43"" Value",8163.03,434,CSV,2025-12-08T10:54:29.191024
884,Sofa 3-seater Limited,5374.23,352,API,2025-12-08T10:54:29.191025
885,School Uniform Classic,7670.4,408,API,2025-12-08T10:54:29.191027
886,Mineral Water 1L Mini,121.82,191,CSV,2025-12-08T10:54:29.191030
887,Sports Jersey Limited,2536.47,366,API,2025-12-08T10:54:29.191032
888,Safari Boot 2024 Edition,838.14,320,CSV,2025-12-08T10:54:29.191033
889,Tusker Lager 500ml 2024 Edition,6502.15,272,API,2025-12-08T10:54:29.191035
890,Safari Boot Mini,731.22,69,API,2025-12-08T10:54:29.191036
891,Laptop Slim Value,4555.03,358,API,2025-12-08T10:54:29.191038
892,Sugar 2kg Classic,1563.89,496,CSV,2025-12-08T10:54:29.191039
893,Maize Flour 2kg 2024 Edition,2728.49,366,API,2025-12-08T10:54:29.191040
894,Smartphone Model X Classic,1549.3,252,CSV,2025-12-08T10:54:29.191042
895,Coffee Table 2024 Edition,7867.97,255,API,2025-12-08T10:54:29.191043
896,Kitenge Dress 2024 Edition,848.22,384,CSV,2025-12-08T10:54:29.191045
897,Bluetooth Speaker Mini,3954.6,278,API,2025-12-08T10:54:29.191046
898,Basmati Rice 5kg Mini,2538.29,195,CSV,2025-12-08T10:54:29.191048
899,Smartphone Model X Limited,7723.69,226,CSV,2025-12-08T10:54:29.191049
900,Smartphone Model X Limited,7366.46,48,CSV,2025-12-08T10:54:29.191051
901,Sports Jersey Deluxe,9614.08,479,API,2025-12-08T10:54:29.191052
902,Maize Flour 2kg Deluxe,9377.34,266,CSV,2025-12-08T10:54:29.191053
903,Coffee Table Deluxe,3023.19,184,CSV,2025-12-08T10:54:29.191055
904,Maize Flour 2kg Pro,6347.44,166,CSV,2025-12-08T10:54:29.191056
905,Sugar 2kg Value,1240.51,404,CSV,2025-12-08T10:54:29.191058
906,"Smart TV 43"" Value",7845.58,243,CSV,2025-12-08T10:54:29.191059
907,Dining Table Pro,1619.1,46,API,2025-12-08T10:54:29.191061
908,"Smart TV 43"" 2024 Edition",6463.52,359,CSV,2025-12-08T10:54:29.191062
909,Milk 1L Pro,3201.56,285,API,2025-12-08T10:54:29.191064
910,Safari Boot Classic,6908.04,183,CSV,2025-12-08T10:54:29.191065
911,Dining Table Limited,7080.93,286,API,2025-12-08T10:54:29.191067
912,Juice 1L Pro,5688.68,278,API,2025-12-08T10:54:29.191068
913,Coffee Table 2024 Edition,8683.24,306,CSV,2025-12-08T10:54:29.191070
914,Smartphone Model X Limited,2991.94,134,API,2025-12-08T10:54:29.191071
915,Kitenge Dress Mini,6398.36,194,CSV,2025-12-08T10:54:29.191073
916,Bluetooth Speaker Mini,6220.96,164,CSV,2025-12-08T10:54:29.191074
917,Juice 1L Pro,5264.49,254,CSV,2025-12-08T10:54:29.191076
918,Tusker Lager 500ml 2024 Edition,4127.56,164,CSV,2025-12-08T10:54:29.191077
919,"Smart TV 43"" Classic",8360.17,66,CSV,2025-12-08T10:54:29.191078
920,Smartphone Model X Classic,4879.43,50,CSV,2025-12-08T10:54:29.191080
921,Juice 1L Deluxe,4924.6,319,API,2025-12-08T10:54:29.191081
922,Bluetooth Speaker Pro,6079.24,36,CSV,2025-12-08T10:54:29.191083
923,Milk 1L Mini,845.57,410,CSV,2025-12-08T10:54:29.191084
924,Coffee Table Mini,3722.23,362,CSV,2025-12-08T10:54:29.191086
925,Tusker Lager 500ml Value,454.5,36,API,2025-12-08T10:54:29.191087
926,Smartphone Model X Value,1016.34,371,CSV,2025-12-08T10:54:29.191089
927,Juice 1L Pro,1971.54,336,CSV,2025-12-08T10:54:29.191090
928,Mineral Water 1L Value,7504.48,212,CSV,2025-12-08T10:54:29.191092
929,Tusker Lager 500ml Deluxe,4614.27,340,API,2025-12-08T10:54:29.191093
930,Smartphone Model X Mini,1844.95,205,API,2025-12-08T10:54:29.191094
931,Milk 1L 2024 Edition,9029.73,281,API,2025-12-08T10:54:29.191096
932,Coffee Table Mini,6350.75,422,API,2025-12-08T10:54:29.191098
933,Mineral Water 1L Value,5478.98,192,API,2025-12-08T10:54:29.191099
934,Coffee Table Limited,9600.25,0,CSV,2025-12-08T10:54:29.191100
935,Dining Table Value,1394.1,455,API,2025-12-08T10:54:29.191102
936,Bluetooth Speaker Pro,2187.49,161,CSV,2025-12-08T10:54:29.191103
937,Office Chair Classic,425.48,182,CSV,2025-12-08T10:54:29.191105
938,Sugar 2kg 2024 Edition,8901.77,127,CSV,2025-12-08T10:54:29.191106
939,Sofa 3-seater Classic,5726.35,291,CSV,2025-12-08T10:54:29.191108
940,Bluetooth Speaker Mini,4851.21,249,CSV,2025-12-08T10:54:29.191110
941,Tusker Lager 500ml Classic,7321.35,295,API,2025-12-08T10:54:29.191111
942,"Smart TV 43"" Mini",3377.18,450,API,2025-12-08T10:54:29.191112
943,Kitenge Dress Mini,7715.38,382,CSV,2025-12-08T10:54:29.191114
944,Kitenge Dress 2024 Edition,5267.61,163,CSV,2025-12-08T10:54:29.191115
945,Office Chair Pro,552.67,374,API,2025-12-08T10:54:29.191117
946,Kitenge Dress Pro,4347.76,402,API,2025-12-08T10:54:29.191118
947,Basmati Rice 5kg 2024 Edition,871.32,292,CSV,2025-12-08T10:54:29.191120
948,Juice 1L 2024 Edition,896.54,256,API,2025-12-08T10:54:29.191121
949,Basmati Rice 5kg Limited,5615.0,249,API,2025-12-08T10:54:29.191123
950,Mineral Water 1L Value,6179.17,376,CSV,2025-12-08T10:54:29.191124
951,Maize Flour 2kg 2024 Edition,7778.88,165,CSV,2025-12-08T10:54:29.191126
952,Laptop Slim Limited,3684.41,97,API,2025-12-08T10:54:29.191128
953,Dining Table Mini,3082.95,179,API,2025-12-08T10:54:29.191129
954,Mineral Water 1L Limited,496.53,418,CSV,2025-12-08T10:54:29.191131
955,Sugar 2kg Pro,7589.45,436,CSV,2025-12-08T10:54:29.191132
956,"Smart TV 43"" Pro",9491.96,474,CSV,2025-12-08T10:54:29.191135
957,Dining Table 2024 Edition,6953.26,56,API,2025-12-08T10:54:29.191137
958,Sports Jersey Classic,3352.17,378,CSV,2025-12-08T10:54:29.191139
959,Sugar 2kg Value,4856.11,373,CSV,2025-12-08T10:54:29.191140
960,Laptop Slim Value,9065.1,269,CSV,2025-12-08T10:54:29.191142
961,Office Chair Classic,2875.93,404,API,2025-12-08T10:54:29.191143
962,Laptop Slim Deluxe,9454.51,34,API,2025-12-08T10:54:29.191144
963,Sofa 3-seater Mini,1123.52,149,API,2025-12-08T10:54:29.191146
964,Milk 1L Value,9767.29,50,API,2025-12-08T10:54:29.191148
965,Kitenge Dress Pro,2028.81,494,API,2025-12-08T10:54:29.191150
966,Coca-Cola 500ml Classic,2511.55,271,API,2025-12-08T10:54:29.191151
967,Coffee Table Limited,7456.69,9,API,2025-12-08T10:54:29.191152
968,Sofa 3-seater Deluxe,3058.15,500,API,2025-12-08T10:54:29.191154
969,Bluetooth Speaker Limited,8909.5,417,CSV,2025-12-08T10:54:29.191156
970,Tusker Lager 500ml Pro,1559.5,459,API,2025-12-08T10:54:29.191157
971,Maize Flour 2kg Deluxe,3852.96,491,CSV,2025-12-08T10:54:29.191159
972,Safari Boot Value,1569.85,496,API,2025-12-08T10:54:29.191160
973,Tusker Lager 500ml Limited,5445.23,105,CSV,2025-12-08T10:54:29.191161
974,Mineral Water 1L Mini,1424.19,352,CSV,2025-12-08T10:54:29.191166
975,Safari Boot Deluxe,9333.65,469,CSV,2025-12-08T10:54:29.191168
976,Dining Table Value,5352.97,368,CSV,2025-12-08T10:54:29.191169
977,Sugar 2kg Mini,8802.4,372,CSV,2025-12-08T10:54:29.191170
978,Coffee Table Limited,3068.31,381,API,2025-12-08T10:54:29.191172
979,Basmati Rice 5kg Classic,1358.88,13,API,2025-12-08T10:54:29.191174
980,Mineral Water 1L Value,2360.22,351,CSV,2025-12-08T10:54:29.191175
981,Dining Table Deluxe,7809.27,68,API,2025-12-08T10:54:29.191177
982,Office Chair Mini,3905.23,242,CSV,2025-12-08T10:54:29.191178
983,Basmati Rice 5kg Pro,370.68,391,CSV,2025-12-08T10:54:29.191179
984,Coffee Table Pro,7436.55,103,CSV,2025-12-08T10:54:29.191181
985,Smartphone Model X Limited,8677.93,250,API,2025-12-08T10:54:29.191183
986,Safari Boot Limited,4078.42,21,API,2025-12-08T10:54:29.191184
987,Coffee Table Value,9394.43,292,CSV,2025-12-08T10:54:29.191186
988,Coca-Cola 500ml Limited,4596.16,449,CSV,2025-12-08T10:54:29.191187
989,Milk 1L Deluxe,440.55,198,CSV,2025-12-08T10:54:29.191189
990,Sugar 2kg Limited,4010.5,155,API,2025-12-08T10:54:29.191190
991,Safari Boot Limited,2979.48,470,CSV,2025-12-08T10:54:29.191192
992,Mineral Water 1L Limited,8307.44,231,CSV,2025-12-08T10:54:29.191193
993,Coca-Cola 500ml Pro,7798.37,480,CSV,2025-12-08T10:54:29.191195
994,Sports Jersey 2024 Edition,4536.31,91,API,2025-12-08T10:54:29.191196
995,Mineral Water 1L Limited,947.29,165,CSV,2025-12-08T10:54:29.191198
996,"Smart TV 43"" Classic",7076.96,324,API,2025-12-08T10:54:29.191199
997,Laptop Slim Deluxe,7921.11,261,CSV,2025-12-08T10:54:29.191201
998,Sports Jersey Classic,7694.19,467,API,2025-12-08T10:54:29.191202
999,Mineral Water 1L Pro,8694.74,91,CSV,2025-12-08T10:54:29.191204
1000,School Uniform 2024 Edition,7315.11,492,API,2025-12-08T10:54:29.191205
1001,Office Chair Classic,8990.49,491,CSV,2025-12-08T10:54:29.191206
1002,Bluetooth Speaker Classic,4613.49,437,API,2025-12-08T10:54:29.191208
1003,Coca-Cola 500ml Value,8832.89,121,CSV,2025-12-08T10:54:29.191209
1004,Juice 1L Limited,4131.01,40,CSV,2025-12-08T10:54:29.191211
1005,Sugar 2kg Value,6304.92,419,CSV,2025-12-08T10:54:29.191212
1006,Smartphone Model X Pro,597.89,178,CSV,2025-12-08T10:54:29.191214
1007,Maize Flour 2kg Deluxe,5802.02,308,API,2025-12-08T10:54:29.191216
1008,Dining Table Classic,1133.43,91,CSV,2025-12-08T10:54:29.191217
1009,Office Chair Limited,7505.88,184,CSV,2025-12-08T10:54:29.191219
1010,Bluetooth Speaker 2024 Edition,3717.27,194,CSV,2025-12-08T10:54:29.191220
1011,Kitenge Dress 2024 Edition,4734.63,62,API,2025-12-08T10:54:29.191222
1012,Coffee Table Value,2137.96,107,CSV,2025-12-08T10:54:29.191223
1013,"Smart TV 43"" Limited",7254.54,309,API,2025-12-08T10:54:29.191226
1014,School Uniform 2024 Edition,5277.64,319,API,2025-12-08T10:54:29.191227
1015,Milk 1L Value,7305.39,254,API,2025-12-08T10:54:29.191229
1016,Basmati Rice 5kg Deluxe,2940.36,99,CSV,2025-12-08T10:54:29.191230
1017,"Smart TV 43"" Limited",6273.33,60,CSV,2025-12-08T10:54:29.191232
1018,Juice 1L Limited,502.65,179,CSV,2025-12-08T10:54:29.191233
1019,Smartphone Model X Deluxe,2852.19,404,CSV,2025-12-08T10:54:29.191235
1020,Sofa 3-seater Value,5522.44,392,CSV,2025-12-08T10:54:29.191236
1021,Bluetooth Speaker 2024 Edition,3990.69,291,CSV,2025-12-08T10:54:29.191237
1022,Basmati Rice 5kg 2024 Edition,8346.56,472,API,2025-12-08T10:54:29.191239
1023,Kitenge Dress Deluxe,1400.75,79,API,2025-12-08T10:54:29.191240
1024,Tusker Lager 500ml Limited,7850.69,211,CSV,2025-12-08T10:54:29.191242
1025,Tusker Lager 500ml Value,7263.39,161,CSV,2025-12-08T10:54:29.191243
1026,Sugar 2kg Mini,9166.06,407,API,2025-12-08T10:54:29.191245
1027,Smartphone Model X 2024 Edition,8415.35,173,API,2025-12-08T10:54:29.191246
1028,Mineral Water 1L Value,6076.61,95,CSV,2025-12-08T10:54:29.191248
1029,Sofa 3-seater Deluxe,364.7,211,CSV,2025-12-08T10:54:29.191249
1030,Safari Boot 2024 Edition,4546.47,486,API,2025-12-08T10:54:29.191251
